Title.,Time.Series,Area.Averaged.of.Sea.Surface.Temperature.at.11.microns..Night..monthly.4.km..MODIS.Aqua...,,
User Start Date:,2002-08-01T00:00:00Z,NA,,
User End Date:,2016-08-31T23:59:59Z,NA,,
Bounding Box:,"1.3184,56.9531,2.9004,58.4473",NA,,
URL to Reproduce Results:,"http://giovanni.sci.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-01T00:00:00Z&endtime=2016-08-31T23:59:59Z&bbox=1.3184,56.9531,2.9004,58.4473&data=MODISA_L3m_SST_2014_nsst&variableFacets=dataFieldMeasurement%3ASea%20Surface%20Temperature%3B&portal=GIOVANNI&format=json",NA,,
Fill Value (mean_MODISA_L3m_SST_2014_nsst): None,,NA,,
time, mean_MODISA_L3m_SST_2014_nsst,NA,site,Bleached
2002-08-06 12:25:05,17.0890121,NA,site_1,T
2002-08-31 10:25:06,15.3720808,NA,site_1,T
2002-09-30 10:05:05,12.2981157,NA,site_1,T
2002-10-31 10:00:06,8.91641903,NA,site_1,T
2002-11-30 10:10:05,13.8808393,NA,site_1,T
2002-12-31 09:30:05,7.1771903,NA,site_1,T
2003-01-31 10:20:05,6.98297215,NA,site_1,T
2003-02-28 11:10:05,6.51656818,NA,site_1,T
2003-03-31 11:05:05,7.04368877,NA,site_1,T
2003-04-30 09:15:06,9.42726326,NA,site_1,T
2003-05-31 10:55:05,13.2622023,NA,site_1,T
2003-06-30 10:00:05,15.8311815,NA,site_1,T
2003-07-31 10:35:06,16.9868298,NA,site_1,T
2003-08-31 10:00:06,14.8426733,NA,site_1,T
2003-09-30 10:10:06,11.9309664,NA,site_1,T
2003-10-31 10:30:06,9.8909502,NA,site_1,T
2003-11-30 10:45:06,8.39470577,NA,site_1,T
2003-12-31 09:00:05,7.91841316,NA,site_1,T
2004-01-31 11:00:06,7.2422657,NA,site_1,T
2004-02-29 11:25:06,6.69164848,NA,site_1,T
2004-03-31 10:15:05,6.97221756,NA,site_1,T
2004-04-30 10:25:06,8.65696812,NA,site_1,T
2004-05-31 09:00:06,11.5377369,NA,site_1,T
2004-06-30 10:00:06,13.7118006,NA,site_1,T
2004-07-31 10:45:06,16.2597427,NA,site_1,T
2004-08-31 10:10:06,13.887598,NA,site_1,T
2004-09-30 10:20:05,10.7459249,NA,site_1,T
2004-10-31 10:45:05,9.37911224,NA,site_1,T
2004-11-30 10:00:05,8.76187134,NA,site_1,T
2004-12-31 10:10:06,7.11100864,NA,site_1,T
2005-01-31 10:05:05,6.65923357,NA,site_1,T
2005-02-28 11:25:06,6.16224813,NA,site_1,T
2005-03-31 10:00:06,6.77488089,NA,site_1,T
2005-04-30 09:00:06,7.89549065,NA,site_1,T
2005-05-31 10:45:06,11.6366873,NA,site_1,T
2005-06-30 10:50:06,13.8810501,NA,site_1,T
2005-07-31 10:20:06,14.1614103,NA,site_1,T
2005-08-31 10:45:06,13.7919121,NA,site_1,T
2005-09-30 10:00:05,12.2601757,NA,site_1,T
2005-10-31 10:10:06,10.1743803,NA,site_1,T
2005-11-30 10:25:05,8.22444057,NA,site_1,T
2005-12-31 09:15:05,7.1190486,NA,site_1,T
2006-01-31 10:35:07,7.10888672,NA,site_1,T
2006-02-28 10:00:07,6.06008244,NA,site_1,T
2006-03-31 11:20:07,6.27881479,NA,site_1,T
2006-04-30 09:55:07,8.17959499,NA,site_1,T
2006-05-31 10:20:07,11.8410501,NA,site_1,T
2006-06-30 10:30:07,15.6179295,NA,site_1,T
2006-07-31 10:00:08,16.2512226,NA,site_1,T
2006-08-31 10:45:08,14.9353485,NA,site_1,T
2006-09-30 10:25:08,13.3128452,NA,site_1,T
2006-10-31 10:20:08,9.58066654,NA,site_1,T
2006-11-30 11:30:08,8.49036312,NA,site_1,T
2006-12-31 10:50:08,7.84924793,NA,site_1,T
2007-01-31 10:10:07,7.37692308,NA,site_1,T
2007-02-28 10:35:08,7.16482401,NA,site_1,T
2007-03-31 10:25:08,7.71307993,NA,site_1,T
2007-04-30 09:35:06,9.31653214,NA,site_1,T
2007-05-31 10:00:08,12.1718674,NA,site_1,T
2007-06-30 10:10:08,13.8417673,NA,site_1,T
2007-07-31 10:50:07,14.4163828,NA,site_1,T
2007-08-31 10:20:07,12.6029606,NA,site_1,T
2007-09-30 10:30:07,11.5433369,NA,site_1,T
2007-10-31 09:00:07,9.53106976,NA,site_1,T
2007-11-30 11:00:07,8.29664993,NA,site_1,T
2007-12-31 10:20:07,7.53094053,NA,site_1,T
2008-01-31 11:15:07,6.75645208,NA,site_1,T
2008-02-29 11:45:07,6.64340019,NA,site_1,T
2008-03-31 10:05:07,6.96260691,NA,site_1,T
2008-04-30 10:45:07,10.1748476,NA,site_1,T
2008-05-31 09:10:06,12.7966585,NA,site_1,T
2008-06-30 10:20:07,14.0078583,NA,site_1,T
2008-07-31 11:00:06,14.9811592,NA,site_1,T
2008-08-31 10:30:07,13.8170795,NA,site_1,T
2008-09-30 10:10:07,10.8771696,NA,site_1,T
2008-10-31 10:05:06,9.22326946,NA,site_1,T
2008-11-30 11:15:07,7.68370819,NA,site_1,T
2008-12-31 10:35:06,7.34819317,NA,site_1,T
2009-01-31 11:30:07,6.34654188,NA,site_1,T
2009-02-28 10:20:07,6.60074806,NA,site_1,T
2009-03-31 10:15:08,7.23483896,NA,site_1,T
2009-04-30 09:25:08,9.71934795,NA,site_1,T
2009-05-31 11:05:08,12.3945322,NA,site_1,T
2009-06-30 10:00:08,15.8788977,NA,site_1,T
2009-07-31 10:40:08,14.7916098,NA,site_1,T
2009-08-31 10:05:08,13.8106775,NA,site_1,T
2009-09-30 10:15:07,11.6355324,NA,site_1,T
2009-10-31 09:35:07,9.20752621,NA,site_1,T
2009-11-30 10:50:07,8.35474491,NA,site_1,T
2009-12-31 09:05:08,7.38554096,NA,site_1,T
2010-01-31 10:00:07,5.95839262,NA,site_1,T
2010-02-28 11:20:08,5.3854785,NA,site_1,T
2010-03-31 10:40:08,6.13395786,NA,site_1,T
2010-04-30 09:00:08,8.50652313,NA,site_1,T
2010-05-31 10:40:08,11.643671,NA,site_1,T
2010-06-30 10:50:08,13.8030672,NA,site_1,T
2010-07-31 10:15:08,14.9993458,NA,site_1,T
2010-08-31 10:35:08,13.7059526,NA,site_1,T
2010-09-30 10:45:07,11.1635389,NA,site_1,T
2010-10-31 09:05:07,8.86318016,NA,site_1,T
2010-11-30 11:15:07,6.45893049,NA,site_1,T
2010-12-31 10:10:08,6.14007187,NA,site_1,T
2011-01-31 10:25:08,5.91247272,NA,site_1,T
2011-02-28 10:00:07,5.92315388,NA,site_1,T
2011-03-31 10:10:08,7.20814896,NA,site_1,T
2011-04-30 09:50:08,9.29365063,NA,site_1,T
2011-05-31 10:15:08,11.017786,NA,site_1,T
2011-06-30 10:25:07,13.35499,NA,site_1,T
2011-07-31 11:00:08,14.0350037,NA,site_1,T
2011-08-31 10:35:08,12.5445986,NA,site_1,T
2011-09-30 10:15:08,11.3376207,NA,site_1,T
2011-10-31 09:05:08,9.52710152,NA,site_1,T
2011-11-30 10:20:07,8.51919174,NA,site_1,T
2011-12-31 10:40:08,7.60436916,NA,site_1,T
2012-01-31 10:30:08,6.57333994,NA,site_1,T
2012-02-29 11:05:07,6.98977089,NA,site_1,T
2012-03-31 10:20:08,6.77825165,NA,site_1,T
2012-04-30 10:55:08,8.48842049,NA,site_1,T
2012-05-31 09:20:08,10.709651,NA,site_1,T
2012-06-30 10:35:07,13.9262819,NA,site_1,T
2012-07-31 10:00:09,15.0988293,NA,site_1,T
2012-08-31 10:45:09,12.6801558,NA,site_1,T
2012-09-30 10:25:08,10.7348242,NA,site_1,T
2012-10-31 10:20:09,8.88861752,NA,site_1,T
2012-11-30 10:30:09,7.60353184,NA,site_1,T
2012-12-31 09:50:08,6.57682085,NA,site_1,T
2013-01-31 10:10:09,5.66240025,NA,site_1,T
2013-02-28 11:35:08,4.5983429,NA,site_1,T
2013-03-31 10:25:09,5.10254192,NA,site_1,T
2013-04-30 09:35:09,7.233325,NA,site_1,T
2013-05-31 10:00:09,10.678648,NA,site_1,T
2013-06-30 10:10:09,14.4932442,NA,site_1,T
2013-07-31 10:50:09,15.5228214,NA,site_1,T
2013-08-31 10:20:09,13.9698544,NA,site_1,T
2013-09-30 10:00:08,11.4708328,NA,site_1,T
2013-10-31 09:00:09,9.81239414,NA,site_1,T
2013-11-30 11:05:09,8.36544132,NA,site_1,T
2013-12-31 09:20:09,7.83876276,NA,site_1,T
2014-01-31 10:15:08,6.13246822,NA,site_1,T
2014-02-28 11:05:09,6.64179945,NA,site_1,T
2014-03-31 10:00:08,7.35786247,NA,site_1,T
2014-04-30 09:10:09,9.32014275,NA,site_1,T
2014-05-31 10:50:09,12.6832361,NA,site_1,T
2014-06-30 11:00:08,16.5587749,NA,site_1,T
2014-07-31 10:30:08,15.5704622,NA,site_1,T
2014-08-31 10:00:08,13.8287783,NA,site_1,T
2014-09-30 10:05:08,12.0092831,NA,site_1,T
2014-10-31 09:20:08,9.96176434,NA,site_1,T
2014-11-30 11:35:08,8.43131733,NA,site_1,T
2014-12-31 10:25:08,7.8310318,NA,site_1,T
2015-01-31 11:45:09,6.83157253,NA,site_1,T
2015-02-28 10:10:09,6.72092819,NA,site_1,T
2015-03-31 10:30:09,7.01517534,NA,site_1,T
2015-04-30 10:00:09,8.01763916,NA,site_1,T
2015-05-31 10:30:08,9.89405632,NA,site_1,T
2015-06-30 10:40:09,12.7944298,NA,site_1,T
2015-07-31 10:05:09,14.5122232,NA,site_1,T
2015-08-31 10:45:10,13.5930262,NA,site_1,T
2015-09-30 10:35:10,12.5715494,NA,site_1,T
2015-10-31 09:25:10,10.8350058,NA,site_1,T
2015-11-30 10:00:10,8.95837879,NA,site_1,T
2015-12-31 09:00:10,7.24598742,NA,site_1,T
2016-01-31 10:15:10,6.94301033,NA,site_1,T
2016-02-29 11:20:10,6.66645718,NA,site_1,T
2016-03-31 10:40:10,7.00572491,NA,site_1,T
2016-04-30 10:00:10,8.93170738,NA,site_1,T
2016-05-31 11:40:09,12.0977135,NA,site_1,T
2016-06-30 12:45:10,14.9850264,NA,site_1,T
2016-07-31 12:15:10,14.5608273,NA,site_1,T
